month,method,component,contribution,active_exposure
2020-05-31,benchmark_relative_constrained,factor:RMW,0.0007788814718089679,-0.06458139268368195
2020-05-31,benchmark_relative_constrained,factor:CMA,0.00041792325649590834,0.03043778219474554
2020-05-31,benchmark_relative_constrained,factor:MOM,0.0027495509672206355,-0.14999999813649673
2020-05-31,benchmark_relative_constrained,specific,0.01568074283288822,
2020-05-31,benchmark_relative_constrained,transaction_cost,-8.100965400806908e-05,
2020-05-31,benchmark_relative_constrained,active_net_return,0.0077380542167722844,
2020-05-31,exact_cardinality_cvar,factor:MKT_RF,-0.006314394583977044,-0.2669867947126624
2020-05-31,exact_cardinality_cvar,factor:SMB,-0.0006477832972420059,0.04327013620300804
2020-05-31,exact_cardinality_cvar,factor:HML,-0.015888568449438454,-0.2639890722501402
2020-05-31,exact_cardinality_cvar,factor:RMW,-0.00023081787188661417,0.019138392890641606
2020-05-31,exact_cardinality_cvar,factor:CMA,-0.0009292624775109645,-0.06767914551916132
2020-05-31,exact_cardinality_cvar,factor:MOM,0.003262462695670392,-0.1779815701200202
2020-05-31,exact_cardinality_cvar,specific,0.027911050395084527,
2020-05-31,exact_cardinality_cvar,transaction_cost,-1.7740349729769412e-05,
2020-05-31,exact_cardinality_cvar,active_net_return,0.007144946060970069,
2020-05-31,130_30_mathematical_appendix,factor:MKT_RF,-0.0059642701550376405,-0.2521827469468897
2020-05-31,130_30_mathematical_appendix,factor:SMB,-0.002642302273706357,0.17649849843238272
2020-05-31,130_30_mathematical_appendix,factor:HML,-0.01300074919003368,-0.21600786302148267
2020-05-31,130_30_mathematical_appendix,factor:RMW,0.001208310643961628,-0.1001877525733435
2020-05-31,130_30_mathematical_appendix,factor:CMA,-0.0019510033785266692,-0.14209359008808556
2020-05-31,130_30_mathematical_appendix,factor:MOM,0.01034271343847924,-0.5642401304771719
2020-05-31,130_30_mathematical_appendix,specific,0.038007449143589014,
2020-05-31,130_30_mathematical_appendix,transaction_cost,-0.0005627687463948307,
2020-05-31,130_30_mathematical_appendix,active_net_return,0.025437379482330703,
2020-06-30,equal_weight,factor:MKT_RF,0.0,0.0
2020-06-30,equal_weight,factor:SMB,0.0,0.0
2020-06-30,equal_weight,factor:HML,0.0,0.0
2020-06-30,equal_weight,factor:RMW,0.0,0.0
2020-06-30,equal_weight,factor:CMA,-0.0,0.0
2020-06-30,equal_weight,factor:MOM,0.0,0.0
2020-06-30,equal_weight,specific,0.0,
2020-06-30,equal_weight,transaction_cost,-8.299787577174873e-06,
2020-06-30,equal_weight,active_net_return,-8.299787577174873e-06,
2020-06-30,global_minimum_variance,factor:MKT_RF,-0.01722286386437612,-0.2704565765131154
2020-06-30,global_minimum_variance,factor:SMB,-0.0008719960100219632,-0.04008970146515019
2020-06-30,global_minimum_variance,factor:HML,-4.126566304033971e-06,-0.09030961808727078
2020-06-30,global_minimum_variance,factor:RMW,-0.0005403895514525309,-0.03058101497376956
2020-06-30,global_minimum_variance,factor:CMA,0.0015055427192635143,-0.14638931958347837
2020-06-30,global_minimum_variance,factor:MOM,-0.00151984886302045,-0.09316596318460382
2020-06-30,global_minimum_variance,specific,0.01693751935701747,
2020-06-30,global_minimum_variance,transaction_cost,-7.97603571264028e-06,
2020-06-30,global_minimum_variance,active_net_return,-0.0017241388146067565,
2020-06-30,shrinkage_mean_variance,factor:MKT_RF,-0.01463796885750243,-0.22986507792669675
2020-06-30,shrinkage_mean_variance,factor:SMB,0.0014856613085346174,0.06830274181641846
2020-06-30,shrinkage_mean_variance,factor:HML,-3.989666473319458e-06,-0.08731357476283572
2020-06-30,shrinkage_mean_variance,factor:RMW,-0.000303395111493966,-0.01716933723575237
2020-06-30,shrinkage_mean_variance,factor:CMA,0.000754795555136839,-0.07339147958230469
2020-06-30,shrinkage_mean_variance,factor:MOM,-0.0023932222881410375,-0.14670331045049517
2020-06-30,shrinkage_mean_variance,specific,0.015647289737666145,
2020-06-30,shrinkage_mean_variance,transaction_cost,-1.415927165060488e-05,
2020-06-30,shrinkage_mean_variance,active_net_return,0.0005350114060762435,
2020-06-30,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,-0.0002281384024793122,-0.0035825360864257805
2020-06-30,maximum_sharpe_with_gmv_fallback,factor:SMB,0.0010285780200098079,0.04728850279345873
2020-06-30,maximum_sharpe_with_gmv_fallback,factor:HML,2.5114712008888494e-07,0.0054963373487475695
2020-06-30,maximum_sharpe_with_gmv_fallback,factor:RMW,-0.0049186405661268,-0.27834923972716197
2020-06-30,maximum_sharpe_with_gmv_fallback,factor:CMA,-0.0014497132857577985,0.14096082348100258
2020-06-30,maximum_sharpe_with_gmv_fallback,factor:MOM,-0.0037850802635636034,-0.2320234972476946
2020-06-30,maximum_sharpe_with_gmv_fallback,specific,-0.005398026783744417,
2020-06-30,maximum_sharpe_with_gmv_fallback,transaction_cost,-0.0005999998366718771,
2020-06-30,maximum_sharpe_with_gmv_fallback,active_net_return,-0.015350769971213912,
2020-06-30,historical_joint_cvar,factor:MKT_RF,-0.01288804708848996,-0.20238545232320937
2020-06-30,historical_joint_cvar,factor:SMB,0.0007473201156524574,0.03435777227312534
2020-06-30,historical_joint_cvar,factor:HML,-6.987966081363648e-06,-0.15293115426203946
2020-06-30,historical_joint_cvar,factor:RMW,0.0007569318171955238,0.04283529015977332
2020-06-30,historical_joint_cvar,factor:CMA,0.0006975780437047236,-0.0678280156834492
2020-06-30,historical_joint_cvar,factor:MOM,-0.002303683680099491,-0.1412146392652425
2020-06-30,historical_joint_cvar,specific,0.018141439120373335,
2020-06-30,historical_joint_cvar,transaction_cost,-1.0373935495404453e-05,
2020-06-30,historical_joint_cvar,active_net_return,0.005134176426759819,
2020-06-30,benchmark_relative_constrained,factor:MKT_RF,-0.009552104720802604,-0.1499999977719514
2020-06-30,benchmark_relative_constrained,factor:SMB,0.0021073286339267647,0.09688367246194038
2020-06-30,benchmark_relative_constrained,factor:HML,-2.6513901923819718e-06,-0.058025490936684604
2020-06-30,benchmark_relative_constrained,factor:RMW,-0.001004044889792142,-0.05681958825173081
2020-06-30,benchmark_relative_constrained,factor:CMA,-0.0007752286434430326,0.075378262060052
2020-06-30,benchmark_relative_constrained,factor:MOM,-0.002447002323648007,-0.14999999930556432
2020-06-30,benchmark_relative_constrained,specific,0.0127903022547049,
2020-06-30,benchmark_relative_constrained,transaction_cost,-2.8532110046177934e-05,
2020-06-30,benchmark_relative_constrained,active_net_return,0.0010880668107073198,
2020-06-30,exact_cardinality_cvar,factor:MKT_RF,-0.016696596145695023,-0.2621924128615488
2020-06-30,exact_cardinality_cvar,factor:SMB,-7.612518071769783e-08,-3.4998276756750824e-06
2020-06-30,exact_cardinality_cvar,factor:HML,-7.2088443743147165e-06,-0.1577650604228782
2020-06-30,exact_cardinality_cvar,factor:RMW,0.00023620980363578604,0.013367274630904244
2020-06-30,exact_cardinality_cvar,factor:CMA,-0.0002217107939956765,0.02155773586631722
2020-06-30,exact_cardinality_cvar,factor:MOM,-0.0023189877765812895,-0.14215277260474002
2020-06-30,exact_cardinality_cvar,specific,0.016940773591112766,
2020-06-30,exact_cardinality_cvar,transaction_cost,-6.0394008476600355e-06,
2020-06-30,exact_cardinality_cvar,active_net_return,-0.0020736356919261317,
2020-06-30,130_30_mathematical_appendix,factor:MKT_RF,-0.015485627696669535,-0.24317615728594366
2020-06-30,130_30_mathematical_appendix,factor:SMB,0.0024770080961902695,0.11387955215589435
2020-06-30,130_30_mathematical_appendix,factor:HML,-3.157482712892304e-06,-0.06910129073649224
2020-06-30,130_30_mathematical_appendix,factor:RMW,-0.0018393959621077285,-0.10409267778903178
2020-06-30,130_30_mathematical_appendix,factor:CMA,1.5606333628531434e-05,-0.0015174598049207538
2020-06-30,130_30_mathematical_appendix,factor:MOM,-0.008352441627558797,-0.5120004285348634
2020-06-30,130_30_mathematical_appendix,specific,0.0016730462269074417,
2020-06-30,130_30_mathematical_appendix,transaction_cost,-2.8237435574399534e-05,
2020-06-30,130_30_mathematical_appendix,active_net_return,-0.021543199547897112,
2020-07-31,equal_weight,factor:MKT_RF,0.0,0.0
2020-07-31,equal_weight,factor:SMB,-0.0,0.0
2020-07-31,equal_weight,factor:HML,0.0,0.0
2020-07-31,equal_weight,factor:RMW,-0.0,0.0
2020-07-31,equal_weight,factor:CMA,0.0,0.0
2020-07-31,equal_weight,factor:MOM,0.0,0.0
2020-07-31,equal_weight,specific,0.0,
2020-07-31,equal_weight,transaction_cost,-1.0715523984428939e-05,
2020-07-31,equal_weight,active_net_return,-1.0715523984428939e-05,
2020-07-31,global_minimum_variance,factor:MKT_RF,-0.010693078458092087,-0.24737865506786028
2020-07-31,global_minimum_variance,factor:SMB,0.0014580750293731357,-0.038446407014926104
2020-07-31,global_minimum_variance,factor:HML,-0.0012282484480295715,-0.10126555521911415
2020-07-31,global_minimum_variance,factor:RMW,0.00018131960133763454,-0.013160671375407523
2020-07-31,global_minimum_variance,factor:CMA,-0.0006105269315414246,-0.16174217087363013
2020-07-31,global_minimum_variance,factor:MOM,-0.0010182165741072398,-0.0877293185008401
2020-07-31,global_minimum_variance,specific,-0.00014966573884799862,
2020-07-31,global_minimum_variance,transaction_cost,-3.114786016036271e-05,
2020-07-31,global_minimum_variance,active_net_return,-0.012091489380067913,
2020-07-31,shrinkage_mean_variance,factor:MKT_RF,-0.008972728680227257,-0.20757928242111479
2020-07-31,shrinkage_mean_variance,factor:SMB,-0.0030522978452010253,0.08048274809138752
2020-07-31,shrinkage_mean_variance,factor:HML,-0.0012286044448058726,-0.10129490613037823
2020-07-31,shrinkage_mean_variance,factor:RMW,-1.41614501613843e-05,0.0010278766906515746
2020-07-31,shrinkage_mean_variance,factor:CMA,-0.0003323973723884331,-0.08805946113967256
2020-07-31,shrinkage_mean_variance,factor:MOM,-0.0016881966602029406,-0.14545465695729265
2020-07-31,shrinkage_mean_variance,specific,-0.0021430038738303684,
2020-07-31,shrinkage_mean_variance,transaction_cost,-1.6627934936704775e-05,
2020-07-31,shrinkage_mean_variance,active_net_return,-0.017448018261753986,
2020-07-31,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,-0.0053085534799026364,-0.12281054752949372
2020-07-31,maximum_sharpe_with_gmv_fallback,factor:SMB,-0.0036877573241568293,0.09723849335638343
2020-07-31,maximum_sharpe_with_gmv_fallback,factor:HML,-0.000861094877945969,-0.07099479836626219
2020-07-31,maximum_sharpe_with_gmv_fallback,factor:RMW,0.0007249026533648133,-0.052615412397308776
2020-07-31,maximum_sharpe_with_gmv_fallback,factor:CMA,0.00037210207276533247,0.09857811986064499
2020-07-31,maximum_sharpe_with_gmv_fallback,factor:MOM,-0.0015439523029977867,-0.13302659452244653
2020-07-31,maximum_sharpe_with_gmv_fallback,specific,-0.008768128477884572,
2020-07-31,maximum_sharpe_with_gmv_fallback,transaction_cost,-0.00024261225131979144,
2020-07-31,maximum_sharpe_with_gmv_fallback,active_net_return,-0.019315093988077438,
2020-07-31,historical_joint_cvar,factor:MKT_RF,-0.007712659481494771,-0.17842825496942838
2020-07-31,historical_joint_cvar,factor:SMB,-0.001675685810772915,0.0441843508820047
2020-07-31,historical_joint_cvar,factor:HML,-0.002062443694144478,-0.17004255623588058
2020-07-31,historical_joint_cvar,factor:RMW,-0.0008840856547864528,0.06416934895356789
2020-07-31,historical_joint_cvar,factor:CMA,-0.00033261129288774457,-0.08811613344054167
2020-07-31,historical_joint_cvar,factor:MOM,-0.001603153786801931,-0.13812738148707623
2020-07-31,historical_joint_cvar,specific,0.001456366508380132,
2020-07-31,historical_joint_cvar,transaction_cost,-1.6708516639990856e-05,
2020-07-31,historical_joint_cvar,active_net_return,-0.012830981729148152,
2020-07-31,benchmark_relative_constrained,factor:MKT_RF,-0.006477735270065157,-0.14985894335991612
2020-07-31,benchmark_relative_constrained,factor:SMB,-0.004143284574992285,0.10924979986613124
2020-07-31,benchmark_relative_constrained,factor:HML,-0.0009016389154844828,-0.07433753775970399
2020-07-31,benchmark_relative_constrained,factor:RMW,0.00018738398857258672,-0.013600841146924975
2020-07-31,benchmark_relative_constrained,factor:CMA,0.00010931476432696979,0.02895991376849475
2020-07-31,benchmark_relative_constrained,factor:MOM,-0.0017409514314736503,-0.149999996572595
2020-07-31,benchmark_relative_constrained,specific,-0.007255767170814182,
2020-07-31,benchmark_relative_constrained,transaction_cost,-4.1331742759478815e-05,
2020-07-31,benchmark_relative_constrained,active_net_return,-0.020264010352689682,
2020-07-31,exact_cardinality_cvar,factor:MKT_RF,-0.010424176631168772,-0.24115775502019998
2020-07-31,exact_cardinality_cvar,factor:SMB,-0.0003270767738584814,0.008624334495528949
2020-07-31,exact_cardinality_cvar,factor:HML,-0.002095755779420071,-0.17278904194595912
2020-07-31,exact_cardinality_cvar,factor:RMW,-0.00044223730875331697,0.032098790464520036
2020-07-31,exact_cardinality_cvar,factor:CMA,1.413458358744834e-05,0.0037445657443099384
2020-07-31,exact_cardinality_cvar,factor:MOM,-0.0016184131992462152,-0.13944212914342236
2020-07-31,exact_cardinality_cvar,specific,-0.002554706877479846,
2020-07-31,exact_cardinality_cvar,transaction_cost,-1.6905850983717038e-05,
2020-07-31,exact_cardinality_cvar,active_net_return,-0.017465137837322973,
2020-07-31,130_30_mathematical_appendix,factor:MKT_RF,-0.0073939283002005364,-0.17105457944036784
2020-07-31,130_30_mathematical_appendix,factor:SMB,-0.008619037931633365,0.22726611026260302
2020-07-31,130_30_mathematical_appendix,factor:HML,-0.0010830515457496068,-0.08929448784340183
2020-07-31,130_30_mathematical_appendix,factor:RMW,-0.001481353025004988,0.10752064426147621
2020-07-31,130_30_mathematical_appendix,factor:CMA,0.00048556433134690414,0.12863679715580606
2020-07-31,130_30_mathematical_appendix,factor:MOM,-0.0020435038889891196,-0.1760678504885056
2020-07-31,130_30_mathematical_appendix,specific,-0.022395919793072667,
2020-07-31,130_30_mathematical_appendix,transaction_cost,-0.0005337980196702733,
2020-07-31,130_30_mathematical_appendix,active_net_return,-0.043065028172973654,
2020-08-31,equal_weight,factor:MKT_RF,-0.0,0.0
2020-08-31,equal_weight,factor:SMB,0.0,0.0
2020-08-31,equal_weight,factor:HML,-0.0,0.0
2020-08-31,equal_weight,factor:RMW,-0.0,0.0
2020-08-31,equal_weight,factor:CMA,-0.0,0.0
2020-08-31,equal_weight,factor:MOM,0.0,0.0
2020-08-31,equal_weight,specific,0.0,
2020-08-31,equal_weight,transaction_cost,-1.0953587940828354e-05,
2020-08-31,equal_weight,active_net_return,-1.0953587940828354e-05,
2020-08-31,global_minimum_variance,factor:MKT_RF,0.008448031503453904,-0.2503170746044644
2020-08-31,global_minimum_variance,factor:SMB,-5.914133943849936e-05,-0.013902898358961798
2020-08-31,global_minimum_variance,factor:HML,0.0013337628617394069,-0.11128098567401842
2020-08-31,global_minimum_variance,factor:RMW,6.0081614364695927e-05,-0.0029978814102548934
2020-08-31,global_minimum_variance,factor:CMA,0.003186716562013817,-0.16130504238617582
2020-08-31,global_minimum_variance,factor:MOM,-0.003539383849074748,-0.10482571062155574
2020-08-31,global_minimum_variance,specific,-0.007542726313672005,
2020-08-31,global_minimum_variance,transaction_cost,-3.364020837358026e-05,
2020-08-31,global_minimum_variance,active_net_return,0.0018537008310129926,
2020-08-31,shrinkage_mean_variance,factor:MKT_RF,0.007454703981779564,-0.2208845565974037
2020-08-31,shrinkage_mean_variance,factor:SMB,0.00026557456968923505,0.06243105557245625
2020-08-31,shrinkage_mean_variance,factor:HML,0.0011758566530242472,-0.09810626095049896
2020-08-31,shrinkage_mean_variance,factor:RMW,0.0003036860588848317,-0.015152968176889922
2020-08-31,shrinkage_mean_variance,factor:CMA,0.0025231907054595847,-0.12771872733964174
2020-08-31,shrinkage_mean_variance,factor:MOM,-0.004108631595577284,-0.1216850856120493
2020-08-31,shrinkage_mean_variance,specific,-0.00393231532199569,
2020-08-31,shrinkage_mean_variance,transaction_cost,-3.664667429147096e-05,
2020-08-31,shrinkage_mean_variance,active_net_return,0.003645418376973018,
2020-08-31,maximum_sharpe_with_gmv_fallback,factor:MKT_RF,0.003709669731271072,-0.1099183489669584
2020-08-31,maximum_sharpe_with_gmv_fallback,factor:SMB,0.000497926638553201,0.1170521924553881
2020-08-31,maximum_sharpe_with_gmv_fallback,factor:HML,0.000786551706078149,-0.06562504598591731
2020-08-31,maximum_sharpe_with_gmv_fallback,factor:RMW,0.0027443454749944882,-0.1369341082092735
2020-08-31,maximum_sharpe_with_gmv_fallback,factor:CMA,-0.0017778813163969668,0.08999269797555325
2020-08-31,maximum_sharpe_with_gmv_fallback,factor:MOM,-0.004476905716265075,-0.13259223726634586
2020-08-31,maximum_sharpe_with_gmv_fallback,specific,0.0031250413871420695,
2020-08-31,maximum_sharpe_with_gmv_fallback,transaction_cost,-0.00012017607316476828,
2020-08-31,maximum_sharpe_with_gmv_fallback,active_net_return,0.00448857183221217,
2020-08-31,historical_joint_cvar,factor:MKT_RF,0.006039044750088017,-0.1789382549803994
2020-08-31,historical_joint_cvar,factor:SMB,0.00019633647864763704,0.046154620992869294
2020-08-31,historical_joint_cvar,factor:HML,0.0020447225386043305,-0.1705990967757416
2020-08-31,historical_joint_cvar,factor:RMW,-0.0013020454929720436,0.06496792770902458
2020-08-31,historical_joint_cvar,factor:CMA,0.0017538921533393082,-0.08877841584894354
2020-08-31,historical_joint_cvar,factor:MOM,-0.0047121362047718085,-0.13955904396746704
2020-08-31,historical_joint_cvar,specific,-0.01325779156555294,
2020-08-31,historical_joint_cvar,transaction_cost,-1.2530796188925586e-05,
2020-08-31,historical_joint_cvar,active_net_return,-0.009250508138806424,
2020-08-31,benchmark_relative_constrained,factor:MKT_RF,0.005062398172954602,-0.14999999711398992
2020-08-31,benchmark_relative_constrained,factor:SMB,0.000541537282070219,0.12730414734755824
2020-08-31,benchmark_relative_constrained,factor:HML,0.0009016627295562888,-0.07522920315812028
2020-08-31,benchmark_relative_constrained,factor:RMW,0.0012615158133551495,-0.06294562563921753
